0,0,0.5,-0.1,0
1,0,0.5,-0.1,0
2,0,0.5,-0.1,0
3,0,0.5,-0.1,0
4,0,0.5,-0.1,0
5,0,0.5,-0.1,0
6,0,0.5,-0.1,0
7,0,0.5,-0.1,0
8,0,0.5,-0.1,0
9,0,0.5,-0.1,0
10,0,0.5,-0.1,0
11,0,0.5,-0.1,0
12,0,0.5,-0.1,0
13,0,0.5,-0.1,0
14,0,0.5,-0.1,0
15,0,0.5,-0.1,0
16,0,0.5,-0.1,0
17,0,0.5,-0.1,0
18,0,0.5,-0.1,0
19,0,0.5,-0.1,0
20,0,0.5,-0.1,0
21,0,0.5,-0.1,0
22,0,0.5,-0.1,0
23,0,0.5,-0.1,0
24,0,0.5,-0.1,0
25,0,0.5,-0.1,0
26,0,0.5,-0.1,0
27,0,0.5,-0.1,0
28,0,0.5,-0.1,0
29,0,0.5,-0.1,0
30,0,0.5,-0.1,0
31,0,0.5,-0.1,0
32,0,0.5,-0.1,0
33,0,0.5,-0.1,0
34,0,0.5,-0.1,0
35,0,0.5,-0.1,0
36,0,0.5,-0.1,0
37,0,0.5,-0.1,0
38,0,0.5,-0.1,0
39,0,0.5,-0.1,0
40,0,0.5,-0.1,0
41,0,0.5,-0.1,0
42,0,0.5,-0.1,0
43,0,0.5,-0.1,0
44,0,0.5,-0.1,0
45,0,0.5,-0.1,0
46,0,0.5,-0.1,0
47,0,0.5,-0.1,0
48,0,0.5,-0.1,0
49,0,0.5,-0.1,0
50,0,0.5,-0.1,0
51,0,0.5,-0.1,0
52,0,0.5,-0.1,0
53,0,0.5,-0.1,0
54,0,0.5,-0.1,0
55,0,0.5,-0.1,0
56,0,0.5,-0.1,0
57,0,0.5,-0.1,0
58,0,0.5,-0.1,0
59,0,0.5,-0.1,0
60,0,0.5,-0.1,0
61,0,0.5,-0.1,0
62,0,0.5,-0.1,0
63,0,0.5,-0.1,0
64,0,0.5,-0.1,0
65,0,0.5,-0.1,0
66,0,0.5,-0.1,0
67,0,0.5,-0.1,0
68,0,0.5,-0.1,0
69,0,0.5,-0.1,0
70,0,0.5,-0.1,0
71,0,0.5,-0.1,0
72,0,0.5,-0.1,0
73,0,0.5,-0.1,0
74,0,0.5,-0.1,0
75,0,0.5,-0.1,0
76,0,0.5,-0.1,0
77,0,0.5,-0.1,0
78,0,0.5,-0.1,0
79,0,0.5,-0.1,0
80,0,0.5,-0.1,0
81,0,0.5,-0.1,0
82,0,0.5,-0.1,0
83,0,0.5,-0.1,0
84,0,0.5,-0.1,0
85,0,0.5,-0.1,0
86,0,0.5,-0.1,0
87,0,0.5,-0.1,0
88,0,0.5,-0.1,0
89,0,0.5,-0.1,0
90,0,0.5,-0.1,0
91,0,0.5,-0.1,0
92,0,0.5,-0.1,0
93,0,0.5,-0.1,0
94,0,0.5,-0.1,0
95,0,0.5,-0.1,0
96,0,0.5,-0.1,0
97,0,0.5,-0.1,0
98,0,0.5,-0.1,0
99,0,0.5,-0.1,0
100,0,0.5,-0.1,0
101,0,0.5,-0.1,0
102,0,0.5,-0.1,0
103,0,0.5,-0.1,0
104,0,0.5,-0.1,0
105,0,0.5,-0.1,0
106,0,0.5,-0.1,0
107,0,0.5,-0.1,0
108,0,0.5,-0.1,0
109,0,0.5,-0.1,0
110,0,0.5,-0.1,0
111,0,0.5,-0.1,0
112,0,0.5,-0.1,0
113,0,0.5,-0.1,0
114,0,0.5,-0.1,0
115,0,0.5,-0.1,0
116,0,0.5,-0.1,0
117,0,0.5,-0.1,0
118,0,0.5,-0.1,0
119,0,0.5,-0.1,0
120,0,0.5,-0.1,0
121,0,0.5,-0.1,0
122,0,0.5,-0.1,0
123,0,0.5,-0.1,0
124,0,0.5,-0.1,0
125,0,0.5,-0.1,0
126,0,0.5,-0.1,0
127,0,0.5,-0.1,0
128,0,0.5,-0.1,0
129,0,0.5,-0.1,0
130,0,0.5,-0.1,0
131,0,0.5,-0.1,0
132,0,0.5,-0.1,0
133,0,0.5,-0.1,0
134,0,0.5,-0.1,0
135,0,0.5,-0.1,0
136,0,0.5,-0.1,0
137,0,0.5,-0.1,0
138,0,0.5,-0.1,0
139,0,0.5,-0.1,0
140,0,0.5,-0.1,0
141,0,0.5,-0.1,0
142,0,0.5,-0.1,0
143,0,0.5,-0.1,0
144,0,0.5,-0.1,0
145,0,0.5,-0.1,0
146,0,0.5,-0.1,0
147,0,0.5,-0.1,0
148,0,0.5,-0.1,0
149,0,0.5,-0.1,0
150,0,0.5,-0.1,0
151,0,0.496667,-0.1,0
152,0,0.493333,-0.1,0
153,0,0.49,-0.1,0
154,0,0.486667,-0.1,0
155,0,0.483333,-0.1,0
156,0,0.48,-0.1,0
157,0,0.476667,-0.1,0
158,0,0.473333,-0.1,0
159,0,0.47,-0.1,0
160,0,0.466667,-0.1,0
161,0,0.463333,-0.1,0
162,0,0.46,-0.1,0
163,0,0.456667,-0.1,0
164,0,0.453333,-0.1,0
165,0,0.45,-0.1,0
166,0,0.446667,-0.1,0
167,0,0.443333,-0.1,0
168,0,0.44,-0.1,0
169,0,0.436667,-0.1,0
170,0,0.433333,-0.1,0
171,0,0.43,-0.1,0
172,0,0.426667,-0.1,0
173,0,0.423333,-0.1,0
174,0,0.42,-0.1,0
175,0,0.416667,-0.1,0
176,0,0.413333,-0.1,0
177,0,0.41,-0.1,0
178,0,0.406667,-0.1,0
179,0,0.403333,-0.1,0
180,0,0.4,-0.1,0
181,0,0.396667,-0.1,0
182,0,0.393333,-0.1,0
183,0,0.39,-0.1,0
184,0,0.386667,-0.1,0
185,0,0.383333,-0.1,0
186,0,0.38,-0.1,0
187,0,0.376667,-0.1,0
188,0,0.373333,-0.1,0
189,0,0.37,-0.1,0
190,0,0.366667,-0.1,0
191,0,0.363333,-0.1,0
192,0,0.36,-0.1,0
193,0,0.356667,-0.1,0
194,0,0.353333,-0.1,0
195,0,0.35,-0.1,0
196,0,0.346667,-0.1,0
197,0,0.343333,-0.1,0
198,0,0.34,-0.1,0
199,0,0.336667,-0.1,0
200,0,0.333333,-0.1,0
201,0,0.33,-0.1,0
202,0,0.326667,-0.1,0
203,0,0.323333,-0.1,0
204,0,0.32,-0.1,0
205,0,0.316667,-0.1,0
206,0,0.313333,-0.1,0
207,0,0.31,-0.1,0
208,0,0.306667,-0.1,0
209,0,0.303333,-0.1,0
210,0,0.3,-0.1,0
211,0,0.296667,-0.1,0
212,0,0.293333,-0.1,0
213,0,0.29,-0.1,0
214,0,0.286667,-0.1,0
215,0,0.283333,-0.1,0
216,0,0.28,-0.1,0
217,0,0.276667,-0.1,0
218,0,0.273333,-0.1,0
219,0,0.27,-0.1,0
220,0,0.266667,-0.1,0
221,0,0.263333,-0.1,0
222,0,0.26,-0.1,0
223,0,0.256667,-0.1,0
224,0,0.253333,-0.1,0
225,0,0.25,-0.1,0
226,0,0.246667,-0.1,0
227,0,0.243333,-0.1,0
228,0,0.24,-0.1,0
229,0,0.236667,-0.1,0
230,0,0.233333,-0.1,0
231,0,0.23,-0.1,0
232,0,0.226667,-0.1,0
233,0,0.223333,-0.1,0
234,0,0.22,-0.1,0
235,0,0.216667,-0.1,0
236,0,0.213333,-0.1,0
237,0,0.21,-0.1,0
238,0,0.206667,-0.1,0
239,0,0.203333,-0.1,0
240,0,0.2,-0.1,0
241,0,0.196667,-0.1,0
242,0,0.193333,-0.1,0
243,0,0.19,-0.1,0
244,0,0.186667,-0.1,0
245,0,0.183333,-0.1,0
246,0,0.18,-0.1,0
247,0,0.176667,-0.1,0
248,0,0.173333,-0.1,0
249,0,0.17,-0.1,0
250,0,0.166667,-0.1,0
251,0,0.163333,-0.1,0
252,0,0.16,-0.1,0
253,0,0.156667,-0.1,0
254,0,0.153333,-0.1,0
255,0,0.15,-0.1,0
256,0,0.146667,-0.1,0
257,0,0.143333,-0.1,0
258,0,0.14,-0.1,0
259,0,0.136667,-0.1,0
260,0,0.133333,-0.1,0
261,0,0.13,-0.1,0
262,0,0.126667,-0.1,0
263,0,0.123333,-0.1,0
264,0,0.12,-0.1,0
265,0,0.116667,-0.1,0
266,0,0.113333,-0.1,0
267,0,0.11,-0.1,0
268,0,0.106667,-0.1,0
269,0,0.103333,-0.1,0
270,0,0.1,-0.1,0
271,0,0.0966667,-0.1,0
272,0,0.0933333,-0.1,0
273,0,0.09,-0.1,0
274,0,0.0866667,-0.1,0
275,0,0.0833333,-0.1,0
276,0,0.08,-0.1,0
277,0,0.0766667,-0.1,0
278,0,0.0733333,-0.1,0
279,0,0.07,-0.1,0
280,0,0.0666667,-0.1,0
281,0,0.0633333,-0.1,0
282,0,0.06,-0.1,0
283,0,0.0566667,-0.1,0
284,0,0.0533333,-0.1,0
